id,cp,ville,adresse,lat,lon,dist_km,pop
94100005,94100,SAINT-MAUR-DES-FOSSéS,"57, Rue Delerue",48.79624,2.49299,11.05,R
93300008,93300,AUBERVILLIERS,55 Rue de la Commune de Paris,48.91,2.38,11.06,R
92380004,92380,Garches,173 Rue de la Porte Jaune,48.85069,2.20422,11.07,R
92380005,92380,Garches,173 Rue de la Porte Jaune,48.85069,2.20422,11.07,R
93300009,93300,AUBERVILLIERS,62-64 AVENUE DE LA REPUBLIQUE,48.909,2.386,11.07,R
94500011,94500,CHAMPIGNY SUR MARNE,114 AV. DU GENERAL DE GAULLE,48.823,2.495,11.08,R
92380006,92380,Garches,173-179 RUE DE LA PORTE JAUNE,48.85076,2.20402,11.09,R
93130007,93130,Noisy-le-Sec,Rue de la Chasse,48.88,2.457,11.09,R
92380007,92380,GARCHES,173 179 RUE DE LA PORTE JAUNE,48.851,2.204,11.1,R
93100009,93100,Montreuil,48 Boulevard Théophile Sueur,48.86879,2.47046,11.1,R
93100014,93100,MONTREUIL,48-54 BOULEVARD THEOPHILE SUEUR,48.86885,2.47055,11.11,R
94100013,94100,SAINT-MAUR-DES-FOSSÉS,64 AVENUE FOCH,48.80058,2.49499,11.12,R
94380002,94380,Bonneuil-sur-Marne,ROUTE DE LA POMPADOUR,48.765,2.478,11.16,R
94190003,94190,Villeneuve-Saint-Georges,12 Avenue du Président Wilson,48.73941,2.44773,11.17,R
91430002,91430,Igny,Route Nationale 444,48.74389,2.23407,11.18,R
92400010,92400,COURBEVOIE,1 Rue de Strasbourg,48.89125,2.24795,11.18,R
92400015,92400,COURBEVOIE,1 RUE DE STRASBOURG,48.89125,2.24795,11.18,R
94120010,94120,Fontenay-sous-Bois,RUE PT GAL DE GAULLE,48.853,2.485,11.2,R
94120008,94120,Fontenay-sous-Bois,Place du Général de Gaulle,48.85283,2.48537,11.22,R
93300002,93300,Aubervilliers,126 Avenue Victor Hugo,48.91168,2.37963,11.24,R
94120007,94120,Fontenay-sous-Bois,RUE PT GAL DE GAULLE,48.85276,2.48589,11.25,A
93300010,93300,Aubervilliers,126 Avenue Victor Hugo,48.912,2.38,11.28,R
92400001,92400,COURBEVOIE,47 Boulevard de Verdun,48.89972,2.26147,11.36,R
94290003,94290,VILLENEUVE-LE-ROI,32 Avenue le Foll,48.72874,2.43184,11.38,R
93200005,93200,SAINT-DENIS,227 Boulevard Anatole France,48.91568,2.33854,11.39,R
92400003,92400,COURBEVOIE,53 Rue de l'Alma,48.89685,2.25419,11.4,R
92400018,92400,COURBEVOIE,53-55 RUE DE L'ALMA,48.89685,2.25419,11.4,R
92400020,92400,COURBEVOIE,43-47 BOULEVARD DE VERDUN,48.9,2.261,11.41,R
92400021,92400,COURBEVOIE,RUE BAUDIN PLACE CHARRAS,48.896,2.252,11.41,R
91200001,91200,ATHIS-MONS,180 ROUTE NATIONALE 7,48.712,2.371,11.43,R
92400014,92400,Courbevoie,Rue Baudin,48.89523,2.25007,11.43,R
94170004,94170,LE PERREUX SUR MARNE,44-46 Avenue de BRY,48.835,2.497,11.43,R
91550001,91550,PARAY-VIEILLE-POSTE,71 Avenue de Fontainebleau,48.7118,2.37104,11.45,R
93400012,93400,Saint-Ouen,41 RUE ALBERT DHALENNE,48.916,2.331,11.46,R
93400009,93400,SAINT-OUEN,41 Rue Albert Dhalenne,48.91608,2.33077,11.47,R
93400008,93400,SAINT-OUEN,41 Rue Albert Dhalenne,48.91612,2.3308,11.48,R
94100006,94100,Saint-Maur-des-Fossés,99/101 Avenue Foch,48.799,2.5,11.51,R
94380001,94380,BONNEUIL SUR MARNE,Avenue Jean Rostand,48.76736,2.48537,11.52,R
94380004,94380,Bonneuil-sur-Marne,AVENUE JEAN ROSTAND,48.76736,2.48537,11.52,R
92600005,92600,ASNIèRES-SUR-SEINE,39 Rue Pierre Brossolette,48.91193,2.29448,11.56,R
93130001,93130,Noisy-le-Sec,20 Rue Jules Auffret,48.88779,2.45467,11.56,R
93130008,93130,Noisy-le-Sec,20 Rue Jules Auffret,48.88779,2.45467,11.56,R
93130009,93130,Noisy-le-Sec,20-30 RUE JULES AUFFRET,48.888,2.455,11.6,R
92400002,92400,COURBEVOIE,72 BD DE VERDUN,48.90177,2.25941,11.64,R
91380011,91380,Chilly-Mazarin,RUE DE LONGJUMEAU RUE AMPERE,48.713,2.298,11.66,R
92400017,92400,COURBEVOIE,72 BLD DE VERDUN,48.902,2.259,11.68,R
92000011,92000,Nanterre,36 Route des Fusillés de la Résistance 1940-1944,48.882,2.223,11.72,R
91300012,91300,Massy,180 Rue de Paris,48.7226,2.26213,11.75,R
91430004,91430,Igny,ROUTE NATIONALE 444,48.7448,2.2221,11.76,R
94460003,94460,Valenton,23 Rue Gabriel Péri,48.74894,2.47191,11.77,R
91300001,91300,MASSY,180 Rue de Paris,48.72241,2.26184,11.78,R
94170002,94170,Le Perreux-sur-Marne,264 Avenue du Général de Gaulle,48.851,2.495,11.79,R
91300018,91300,MASSY,180 RUE DE PARIS,48.722,2.262,11.81,R
93130010,93130,NOISY LE SEC,107 RUE DE BREMENT,48.89106,2.45439,11.81,R
93130004,93130,Noisy-le-Sec,107 Rue de Brément,48.88824,2.45894,11.82,R
93300004,93300,Aubervilliers,195 Avenue Jean Jaurès,48.91268,2.40171,11.82,R
94290009,94290,Villeneuve-le-Roi,31 Avenue le Foll,48.72725,2.43912,11.82,R
91300022,91300,Massy,VOIE EXPRESS CD 117,48.731,2.242,11.83,R
93130011,93130,Noisy-le-Sec,107 RUE DE BREMENT,48.888,2.46,11.85,R
91300021,91300,MASSY,VOIE EXPRESS CD 117,48.73063,2.24223,11.86,R
78140005,78140,VéLIZY-VILLACOUBLAY,A 86 - AIRE DE VELIZY OUEST,48.78349,2.18878,11.87,A
91300006,91300,MASSY,Route de Palaiseau,48.729,2.245,11.87,R
94380003,94380,BONNEUIL SUR MARNE,5 AVENUE DES ROSES,48.76669,2.49011,11.87,R
91300002,91300,MASSY,Route de Palaiseau,48.72852,2.24518,11.91,R
91300020,91300,MASSY,40 ROUTE DE PALAISEAU,48.72852,2.24518,11.91,R
91380006,91380,Chilly-Mazarin,Route de Longjumeau,48.71068,2.29765,11.91,R
93300001,93300,Aubervilliers,43 Avenue du Président Roosevelt,48.918,2.379,11.91,R
91410004,91420,MORANGIS,69 Avenue Charles de Gaulle,48.706,2.343,11.93,R
91380008,91380,CHILLY-MAZARIN,Route de Longjumeau,48.71,2.298,11.98,R
92380003,92380,GARCHES,173 179 RUE DE LA PORTE JAUNE,48.84547,2.18822,11.98,R
