day,fuel,ceiling,nat_n,nat_cap,nat_below,loc_n,loc_cap,loc_below
2025-11-14,SP98,1.99,8129,79,7833,261,1,225
2025-11-15,E10,1.99,7596,4,7530,252,1,250
2025-11-15,Gazole,2.25,9619,0,9619,264,0,264
2025-11-15,SP98,1.99,8129,83,7813,261,1,220
2025-11-16,E10,1.99,7596,4,7530,252,1,250
2025-11-16,Gazole,2.25,9619,0,9619,264,0,264
2025-11-16,SP98,1.99,8129,83,7813,261,1,220
2025-11-17,E10,1.99,7596,2,7535,252,1,251
2025-11-17,Gazole,2.25,9619,0,9619,264,0,264
2025-11-17,SP98,1.99,8130,85,7811,261,1,220
2025-11-18,E10,1.99,7599,2,7530,252,1,251
2025-11-18,Gazole,2.25,9622,0,9622,264,0,264
2025-11-18,SP98,1.99,8131,83,7804,261,1,219
2025-11-19,E10,1.99,7599,3,7530,252,1,251
2025-11-19,Gazole,2.25,9623,0,9623,264,0,264
2025-11-19,SP98,1.99,8131,82,7799,261,1,217
2025-11-20,E10,1.99,7599,3,7533,252,1,251
2025-11-20,Gazole,2.25,9624,0,9624,264,0,264
2025-11-20,SP98,1.99,8132,81,7803,261,1,220
2025-11-21,E10,1.99,7600,3,7532,252,1,251
2025-11-21,Gazole,2.25,9624,0,9624,264,0,264
2025-11-21,SP98,1.99,8131,81,7808,261,1,221
2025-11-22,E10,1.99,7600,3,7532,252,1,251
2025-11-22,Gazole,2.25,9624,0,9624,264,0,264
2025-11-22,SP98,1.99,8131,79,7817,261,1,224
2025-11-23,E10,1.99,7600,3,7532,252,1,251
2025-11-23,Gazole,2.25,9624,0,9624,264,0,264
2025-11-23,SP98,1.99,8131,79,7817,261,1,224
2025-11-24,E10,1.99,7601,3,7537,252,1,251
2025-11-24,Gazole,2.25,9624,0,9624,264,0,264
2025-11-24,SP98,1.99,8131,79,7818,261,1,225
2025-11-25,E10,1.99,7601,3,7542,252,1,251
2025-11-25,Gazole,2.25,9625,0,9625,264,0,264
2025-11-25,SP98,1.99,8131,77,7824,261,1,226
2025-11-26,E10,1.99,7604,3,7553,252,1,251
2025-11-26,Gazole,2.25,9627,0,9627,264,0,264
2025-11-26,SP98,1.99,8133,73,7841,261,1,232
2025-11-27,E10,1.99,7605,2,7556,252,1,251
2025-11-27,Gazole,2.25,9627,0,9627,264,0,264
2025-11-27,SP98,1.99,8133,69,7851,261,1,236
2025-11-28,E10,1.99,7605,2,7552,252,1,251
2025-11-28,Gazole,2.25,9627,0,9627,264,0,264
2025-11-28,SP98,1.99,8134,71,7850,261,1,238
2025-11-29,E10,1.99,7605,2,7554,252,1,251
2025-11-29,Gazole,2.25,9626,0,9626,264,0,264
2025-11-29,SP98,1.99,8133,71,7846,261,1,235
2025-11-30,E10,1.99,7604,2,7553,252,1,251
2025-11-30,Gazole,2.25,9626,0,9626,264,0,264
2025-11-30,SP98,1.99,8133,71,7846,261,1,235
2025-12-01,E10,1.99,7606,2,7557,252,1,251
2025-12-01,Gazole,2.25,9626,0,9626,264,0,264
2025-12-01,SP98,1.99,8132,71,7846,261,1,235
2025-12-02,E10,1.99,7607,2,7559,252,1,251
2025-12-02,Gazole,2.25,9627,0,9627,264,0,264
2025-12-02,SP98,1.99,8135,69,7855,261,1,235
2025-12-03,E10,1.99,7608,2,7560,252,1,251
2025-12-03,Gazole,2.25,9628,0,9628,264,0,264
2025-12-03,SP98,1.99,8136,69,7855,261,1,235
2025-12-04,E10,1.99,7608,1,7563,252,1,251
2025-12-04,Gazole,2.25,9628,0,9628,264,0,264
2025-12-04,SP98,1.99,8136,70,7859,261,1,237
2025-12-05,E10,1.99,7610,1,7560,252,1,251
2025-12-05,Gazole,2.25,9631,0,9631,264,0,264
2025-12-05,SP98,1.99,8139,69,7863,261,1,237
2025-12-06,E10,1.99,7610,1,7560,252,1,251
2025-12-06,Gazole,2.25,9632,0,9632,264,0,264
2025-12-06,SP98,1.99,8140,68,7868,261,1,238
2025-12-07,E10,1.99,7610,1,7560,252,1,251
2025-12-07,Gazole,2.25,9632,0,9632,264,0,264
2025-12-07,SP98,1.99,8140,68,7868,261,1,238
2025-12-08,E10,1.99,7612,1,7565,252,1,251
2025-12-08,Gazole,2.25,9635,0,9635,264,0,264
2025-12-08,SP98,1.99,8143,68,7873,261,1,238
2025-12-09,E10,1.99,7613,1,7565,252,1,251
2025-12-09,Gazole,2.25,9635,0,9635,264,0,264
2025-12-09,SP98,1.99,8144,56,7889,261,1,240
2025-12-10,E10,1.99,7615,3,7571,252,1,251
2025-12-10,Gazole,2.25,9635,0,9635,264,0,264
2025-12-10,SP98,1.99,8145,59,7891,261,1,240
2025-12-11,E10,1.99,7615,5,7574,252,1,250
2025-12-11,Gazole,2.25,9634,0,9634,264,0,264
2025-12-11,SP98,1.99,8144,52,7895,261,1,235
2025-12-12,E10,1.99,7619,1,7573,252,1,251
2025-12-12,Gazole,2.25,9636,0,9636,264,0,264
2025-12-12,SP98,1.99,8146,50,7913,261,1,244
2025-12-13,E10,1.99,7618,1,7572,252,1,251
2025-12-13,Gazole,2.25,9636,0,9636,264,0,264
2025-12-13,SP98,1.99,8146,49,7921,261,1,246
2025-12-14,E10,1.99,7618,1,7572,252,1,251
2025-12-14,Gazole,2.25,9633,0,9633,264,0,264
2025-12-14,SP98,1.99,8143,48,7919,261,1,246
2025-12-15,E10,1.99,7618,1,7596,252,1,251
2025-12-15,Gazole,2.25,9632,0,9632,264,0,264
2025-12-15,SP98,1.99,8143,48,7919,261,1,246
2025-12-16,E10,1.99,7620,1,7603,252,1,251
2025-12-16,Gazole,2.25,9634,0,9634,264,0,264
2025-12-16,SP98,1.99,8144,42,7929,261,1,247
2025-12-17,E10,1.99,7621,1,7605,252,1,251
2025-12-17,Gazole,2.25,9634,0,9634,264,0,264
2025-12-17,SP98,1.99,8144,42,7936,261,1,249
2025-12-18,E10,1.99,7622,1,7605,252,1,251
2025-12-18,Gazole,2.25,9635,0,9635,264,0,264
2025-12-18,SP98,1.99,8143,35,7944,261,1,250
2025-12-19,E10,1.99,7623,1,7580,252,1,251
2025-12-19,Gazole,2.25,9636,0,9636,264,0,264
2025-12-19,SP98,1.99,8145,30,7954,261,1,249
2025-12-20,E10,1.99,7623,1,7579,252,1,251
2025-12-20,Gazole,2.25,9636,0,9636,264,0,264
2025-12-20,SP98,1.99,8145,23,7969,261,1,250
2025-12-21,E10,1.99,7620,1,7576,252,1,251
2025-12-21,Gazole,2.25,9631,0,9631,264,0,264
2025-12-21,SP98,1.99,8142,23,7965,261,1,250
2025-12-22,E10,1.99,7622,1,7607,252,1,251
2025-12-22,Gazole,2.25,9632,0,9632,264,0,264
2025-12-22,SP98,1.99,8144,23,7966,261,1,250
2025-12-23,E10,1.99,7622,1,7606,252,1,251
2025-12-23,Gazole,2.25,9632,0,9632,264,0,264
2025-12-23,SP98,1.99,8145,25,7967,261,1,251
2025-12-24,E10,1.99,7623,1,7607,252,1,251
2025-12-24,Gazole,2.25,9633,0,9633,264,0,264
2025-12-24,SP98,1.99,8148,16,7985,262,1,250
2025-12-25,E10,1.99,7622,2,7605,252,1,251
2025-12-25,Gazole,2.25,9632,0,9632,264,0,264
2025-12-25,SP98,1.99,8148,20,7983,262,1,249
2025-12-26,E10,1.99,7623,1,7581,252,1,251
2025-12-26,Gazole,2.25,9631,0,9631,264,0,264
2025-12-26,SP98,1.99,8148,20,7985,262,1,249
2025-12-27,E10,1.99,7624,1,7582,252,1,251
2025-12-27,Gazole,2.25,9631,0,9631,264,0,264
2025-12-27,SP98,1.99,8148,19,7988,262,1,249
2025-12-28,E10,1.99,7625,1,7583,252,1,251
2025-12-28,Gazole,2.25,9631,0,9631,264,0,264
2025-12-28,SP98,1.99,8149,19,7989,262,1,249
2025-12-29,E10,1.99,7625,2,7606,252,1,251
2025-12-29,Gazole,2.25,9631,0,9631,264,0,264
2025-12-29,SP98,1.99,8147,17,7989,262,1,249
2025-12-30,E10,1.99,7625,1,7608,252,1,251
2025-12-30,Gazole,2.25,9631,0,9631,264,0,264
2025-12-30,SP98,1.99,8148,17,7990,262,1,249
2025-12-31,E10,1.99,7625,1,7601,252,1,251
2025-12-31,Gazole,2.25,9631,0,9631,264,0,264
2025-12-31,SP98,1.99,8148,16,7993,262,1,249
2026-01-01,E10,1.99,7623,1,7579,252,1,251
2026-01-01,Gazole,2.25,9629,0,9629,264,0,264
2026-01-01,SP98,1.99,8146,20,7983,262,1,248
2026-01-02,E10,1.99,7622,1,7573,252,1,251
2026-01-02,Gazole,2.25,9630,0,9630,264,0,264
2026-01-02,SP98,1.99,8144,20,7966,262,1,246
2026-01-03,E10,1.99,7622,1,7573,252,1,251
2026-01-03,Gazole,2.25,9630,0,9630,264,0,264
2026-01-03,SP98,1.99,8144,20,7960,262,1,246
2026-01-04,E10,1.99,7620,1,7571,252,1,251
2026-01-04,Gazole,2.25,9627,0,9627,264,0,264
2026-01-04,SP98,1.99,8142,20,7958,262,1,246
2026-01-05,E10,1.99,7620,1,7575,252,1,251
2026-01-05,Gazole,2.25,9625,0,9625,264,0,264
2026-01-05,SP98,1.99,8139,20,7967,262,1,247
2026-01-06,E10,1.99,7623,1,7580,252,1,251
2026-01-06,Gazole,2.25,9628,0,9628,264,0,264
2026-01-06,SP98,1.99,8142,30,7958,262,1,245
2026-01-07,E10,1.99,7623,1,7581,252,1,251
2026-01-07,Gazole,2.25,9630,0,9629,264,0,264
2026-01-07,SP98,1.99,8143,33,7955,262,1,246
2026-01-08,E10,1.99,7622,1,7582,252,1,251
2026-01-08,Gazole,2.25,9629,0,9629,264,0,264
2026-01-08,SP98,1.99,8142,32,7956,262,1,246
2026-01-09,E10,1.99,7623,3,7583,252,1,251
2026-01-09,Gazole,2.25,9630,0,9630,264,0,264
2026-01-09,SP98,1.99,8143,31,7958,262,1,246
2026-01-10,E10,1.99,7623,3,7583,252,1,251
2026-01-10,Gazole,2.25,9630,0,9630,264,0,264
2026-01-10,SP98,1.99,8143,26,7964,262,1,247
2026-01-11,E10,1.99,7622,3,7582,252,1,251
2026-01-11,Gazole,2.25,9630,0,9630,264,0,264
2026-01-11,SP98,1.99,8143,26,7964,262,1,247
2026-01-12,E10,1.99,7623,1,7585,252,1,251
2026-01-12,Gazole,2.25,9628,0,9628,264,0,264
2026-01-12,SP98,1.99,8142,26,7963,262,1,247
2026-01-13,E10,1.99,7625,1,7587,252,1,251
2026-01-13,Gazole,2.25,9630,0,9630,264,0,264
2026-01-13,SP98,1.99,8143,27,7960,262,1,245
2026-01-14,E10,1.99,7627,1,7589,252,1,251
2026-01-14,Gazole,2.25,9632,0,9632,264,0,264
2026-01-14,SP98,1.99,8145,30,7961,262,1,246
2026-01-15,E10,1.99,7629,1,7591,252,1,251
2026-01-15,Gazole,2.25,9633,0,9633,264,0,264
2026-01-15,SP98,1.99,8147,35,7950,262,1,242
2026-01-16,E10,1.99,7628,1,7587,252,1,251
2026-01-16,Gazole,2.25,9629,0,9629,264,0,264
2026-01-16,SP98,1.99,8145,34,7946,262,1,242
2026-01-17,E10,1.99,7629,1,7588,252,1,251
2026-01-17,Gazole,2.25,9624,0,9624,264,0,264
2026-01-17,SP98,1.99,8141,33,7945,262,1,244
2026-01-18,E10,1.99,7627,1,7586,252,1,251
2026-01-18,Gazole,2.25,9620,0,9620,264,0,264
2026-01-18,SP98,1.99,8138,33,7942,262,1,244
2026-01-19,E10,1.99,7627,1,7591,252,1,251
2026-01-19,Gazole,2.25,9616,0,9616,264,0,264
2026-01-19,SP98,1.99,8132,33,7935,261,1,243
2026-01-20,E10,1.99,7628,1,7592,252,1,251
2026-01-20,Gazole,2.25,9617,0,9617,264,0,264
2026-01-20,SP98,1.99,8132,31,7939,261,1,245
2026-01-21,E10,1.99,7628,1,7591,252,1,251
2026-01-21,Gazole,2.25,9616,0,9616,264,0,264
2026-01-21,SP98,1.99,8133,30,7943,261,1,246
2026-01-22,E10,1.99,7628,1,7591,252,1,251
2026-01-22,Gazole,2.25,9610,0,9610,264,0,264
2026-01-22,SP98,1.99,8130,37,7930,261,1,243
2026-01-23,E10,1.99,7630,1,7589,252,1,251
2026-01-23,Gazole,2.25,9608,0,9608,264,0,264
2026-01-23,SP98,1.99,8128,35,7929,261,1,243
2026-01-24,E10,1.99,7623,1,7581,252,1,251
2026-01-24,Gazole,2.25,9601,0,9601,264,0,264
2026-01-24,SP98,1.99,8123,37,7922,261,1,245
2026-01-25,E10,1.99,7622,1,7580,252,1,251
2026-01-25,Gazole,2.25,9599,0,9599,264,0,264
2026-01-25,SP98,1.99,8122,37,7921,261,1,245
2026-01-26,E10,1.99,7618,1,7581,252,1,251
2026-01-26,Gazole,2.25,9593,0,9593,264,0,264
2026-01-26,SP98,1.99,8116,37,7917,261,1,245
2026-01-27,E10,1.99,7614,1,7578,252,1,251
2026-01-27,Gazole,2.25,9588,0,9587,264,0,264
2026-01-27,SP98,1.99,8110,34,7921,261,1,245
2026-01-28,E10,1.99,7615,1,7579,252,1,251
2026-01-28,Gazole,2.25,9589,0,9588,264,0,264
2026-01-28,SP98,1.99,8112,34,7922,261,1,246
2026-01-29,E10,1.99,7602,1,7565,252,1,251
2026-01-29,Gazole,2.25,9575,0,9574,264,0,264
2026-01-29,SP98,1.99,8101,35,7910,261,1,244
2026-01-30,E10,1.99,7586,1,7544,252,1,251
2026-01-30,Gazole,2.25,9555,0,9555,264,0,264
2026-01-30,SP98,1.99,8086,34,7896,261,1,244
2026-01-31,E10,1.99,7457,1,7418,242,1,241
2026-01-31,Gazole,2.25,9417,0,9417,254,0,254
2026-01-31,SP98,1.99,8001,35,7823,252,1,234
2026-02-01,E10,1.99,7457,1,7418,242,1,241
2026-02-01,Gazole,2.25,9417,0,9417,254,0,254
2026-02-01,SP98,1.99,8001,35,7822,252,1,234
2026-02-02,E10,1.99,7459,1,7425,242,1,241
2026-02-02,Gazole,2.25,9419,0,9419,254,0,254
2026-02-02,SP98,1.99,8004,35,7825,252,1,234
2026-02-03,E10,1.99,7460,1,7427,242,1,241
2026-02-03,Gazole,2.25,9421,0,9421,254,0,254
2026-02-03,SP98,1.99,8007,34,7824,252,1,233
2026-02-04,E10,1.99,7461,1,7428,242,1,241
2026-02-04,Gazole,2.25,9422,0,9422,254,0,254
2026-02-04,SP98,1.99,8010,34,7828,252,1,233
2026-02-05,E10,1.99,7462,1,7427,242,1,241
2026-02-05,Gazole,2.25,9423,0,9423,254,0,254
2026-02-05,SP98,1.99,8011,34,7828,252,1,233
2026-02-06,E10,1.99,7463,1,7420,242,1,241
2026-02-06,Gazole,2.25,9423,0,9423,254,0,254
2026-02-06,SP98,1.99,8012,29,7837,252,1,234
2026-02-07,E10,1.99,7464,1,7415,242,1,241
2026-02-07,Gazole,2.25,9425,0,9425,254,0,254
2026-02-07,SP98,1.99,8014,28,7840,252,1,234
2026-02-08,E10,1.99,7464,1,7415,242,1,241
2026-02-08,Gazole,2.25,9425,0,9425,254,0,254
2026-02-08,SP98,1.99,8014,28,7840,252,1,234
2026-02-09,E10,1.99,7467,1,7423,242,1,241
2026-02-09,Gazole,2.25,9427,0,9427,254,0,254
2026-02-09,SP98,1.99,8017,29,7842,252,1,233
2026-02-10,E10,1.99,7468,1,7426,242,1,241
2026-02-10,Gazole,2.25,9427,0,9427,254,0,254
2026-02-10,SP98,1.99,8017,29,7839,252,1,231
2026-02-11,E10,1.99,7468,1,7424,242,1,241
2026-02-11,Gazole,2.25,9428,0,9428,254,0,254
2026-02-11,SP98,1.99,8017,35,7827,252,1,229
2026-02-12,E10,1.99,7468,1,7423,242,1,241
2026-02-12,Gazole,2.25,9428,0,9428,254,0,254
2026-02-12,SP98,1.99,8017,47,7806,252,1,228
2026-02-13,E10,1.99,7470,1,7422,242,1,241
2026-02-13,Gazole,2.25,9429,0,9429,254,0,254
2026-02-13,SP98,1.99,8019,43,7810,252,2,227
2026-02-14,E10,1.99,7471,1,7423,242,1,241
2026-02-14,Gazole,2.25,9429,0,9429,254,0,254
2026-02-14,SP98,1.99,8019,41,7814,252,2,228
2026-02-15,E10,1.99,7470,1,7422,242,1,241
2026-02-15,Gazole,2.25,9429,0,9429,254,0,254
2026-02-15,SP98,1.99,8018,41,7814,252,2,228
2026-02-16,E10,1.99,7471,1,7425,242,1,241
2026-02-16,Gazole,2.25,9428,0,9428,254,0,254
2026-02-16,SP98,1.99,8018,41,7814,252,2,228
2026-02-17,E10,1.99,7471,1,7427,242,1,241
2026-02-17,Gazole,2.25,9430,0,9430,254,0,254
2026-02-17,SP98,1.99,8019,41,7815,252,2,228
2026-02-18,E10,1.99,7475,1,7431,242,1,241
2026-02-18,Gazole,2.25,9432,0,9432,254,0,254
2026-02-18,SP98,1.99,8021,41,7819,252,2,228
2026-02-19,E10,1.99,7474,1,7430,242,1,241
2026-02-19,Gazole,2.25,9433,0,9433,254,0,254
2026-02-19,SP98,1.99,8021,41,7819,252,2,228
2026-02-20,E10,1.99,7475,1,7425,242,1,241
2026-02-20,Gazole,2.25,9433,0,9433,254,0,254
2026-02-20,SP98,1.99,8021,51,7801,252,2,226
2026-02-21,E10,1.99,7475,1,7423,242,1,241
2026-02-21,Gazole,2.25,9434,0,9434,254,0,254
2026-02-21,SP98,1.99,8022,51,7801,252,2,226
2026-02-22,E10,1.99,7475,1,7423,242,1,241
2026-02-22,Gazole,2.25,9433,0,9433,254,0,254
2026-02-22,SP98,1.99,8022,51,7801,252,2,226
2026-02-23,E10,1.99,7478,1,7428,242,1,241
2026-02-23,Gazole,2.25,9434,0,9434,254,0,254
2026-02-23,SP98,1.99,8025,51,7801,252,2,225
2026-02-24,E10,1.99,7478,1,7428,242,1,241
2026-02-24,Gazole,2.25,9434,0,9434,254,0,254
2026-02-24,SP98,1.99,8025,58,7790,252,2,223
2026-02-25,E10,1.99,7478,2,7426,242,1,241
2026-02-25,Gazole,2.25,9434,0,9434,254,0,254
2026-02-25,SP98,1.99,8025,59,7790,252,2,223
2026-02-26,E10,1.99,7478,2,7423,242,1,241
2026-02-26,Gazole,2.25,9434,0,9434,254,0,254
2026-02-26,SP98,1.99,8025,60,7778,252,1,220
2026-02-27,E10,1.99,7479,2,7414,242,1,241
2026-02-27,Gazole,2.25,9435,0,9435,254,0,254
2026-02-27,SP98,1.99,8026,61,7782,252,1,220
2026-02-28,E10,1.99,7479,2,7414,242,1,241
2026-02-28,Gazole,2.25,9435,0,9435,254,0,254
2026-02-28,SP98,1.99,8026,65,7772,252,1,218
2026-03-01,E10,1.99,7479,2,7411,242,1,240
2026-03-01,Gazole,2.25,9435,0,9435,254,0,254
2026-03-01,SP98,1.99,8026,65,7772,252,1,218
2026-03-02,E10,1.99,7482,1,7413,242,1,240
2026-03-02,Gazole,2.25,9436,0,9436,254,0,254
2026-03-02,SP98,1.99,8028,77,7722,252,2,210
2026-03-03,E10,1.99,7488,15,7379,242,1,232
2026-03-03,Gazole,2.25,9440,0,9440,254,0,254
2026-03-03,SP98,1.99,8031,217,7336,252,57,128
2026-03-04,E10,1.99,7493,33,7338,242,2,224
2026-03-04,Gazole,2.25,9443,0,9412,254,0,253
2026-03-04,SP98,1.99,8034,310,7108,252,62,112
2026-03-05,E10,1.99,7500,28,7346,242,2,226
2026-03-05,Gazole,2.25,9450,0,9420,254,0,253
2026-03-05,SP98,1.99,8037,334,6939,252,60,112
2026-03-06,E10,1.99,7508,66,7282,242,2,226
2026-03-06,Gazole,2.25,9455,0,9399,254,0,249
2026-03-06,SP98,1.99,8041,660,6465,252,64,108
2026-03-07,E10,1.99,7509,80,7259,242,1,223
2026-03-07,Gazole,2.25,9458,1,9368,254,1,247
2026-03-07,SP98,1.99,8043,872,6215,252,66,106
2026-03-08,E10,1.99,7509,80,7258,242,1,222
2026-03-08,Gazole,2.25,9458,1,9368,254,1,247
2026-03-08,SP98,1.99,8043,876,6200,252,65,105
2026-03-09,E10,1.99,7519,84,7221,242,1,202
2026-03-09,Gazole,2.25,9469,2,9364,255,1,240
2026-03-09,SP98,1.99,8052,1017,5914,253,68,97
2026-03-10,E10,1.99,7531,104,7170,242,1,201
2026-03-10,Gazole,2.25,9481,2,9338,255,0,236
2026-03-10,SP98,1.99,8060,1169,5359,253,67,91
2026-03-11,E10,1.99,7537,122,7121,242,2,198
2026-03-11,Gazole,2.25,9488,2,9381,255,0,239
2026-03-11,SP98,1.99,8066,1197,5144,253,68,90
2026-03-12,E10,1.99,7545,255,6959,242,57,140
2026-03-12,Gazole,2.25,9498,3,9369,255,0,242
2026-03-12,SP98,1.99,8077,1297,4982,253,85,66
2026-03-13,E10,1.99,7556,488,6639,243,60,121
2026-03-13,Gazole,2.25,9514,2,9362,256,0,240
2026-03-13,SP98,1.99,8089,1727,4364,254,115,35
2026-03-14,E10,1.99,7558,351,6752,243,59,123
2026-03-14,Gazole,2.25,9516,2,9362,256,0,240
2026-03-14,SP98,1.99,8090,1482,4580,254,103,49
2026-03-15,E10,1.99,7559,346,6757,243,59,123
2026-03-15,Gazole,2.25,9517,2,9362,256,0,239
2026-03-15,SP98,1.99,8091,1480,4562,254,103,49
2026-03-16,E10,1.99,7562,404,6673,243,61,120
2026-03-16,Gazole,2.25,9522,3,9364,256,0,239
2026-03-16,SP98,1.99,8092,1490,4218,254,105,45
2026-03-17,E10,1.99,7570,1031,5929,243,67,111
2026-03-17,Gazole,2.25,9532,4,9348,256,0,235
2026-03-17,SP98,1.99,8100,2056,3131,254,116,24
2026-03-18,E10,1.99,7577,1131,5745,243,87,79
2026-03-18,Gazole,2.25,9539,5,9301,256,0,213
2026-03-18,SP98,1.99,8104,2066,2804,254,116,21
2026-03-19,E10,1.99,7579,1160,5600,243,88,71
2026-03-19,Gazole,2.25,9543,8,9131,256,0,180
2026-03-19,SP98,1.99,8107,2075,2363,254,116,18
2026-03-20,E10,1.99,7581,1271,4949,243,111,34
2026-03-20,Gazole,2.25,9545,23,8815,256,1,171
2026-03-20,SP98,1.99,8109,2058,1475,254,113,13
2026-03-21,E10,1.99,7584,1546,4438,243,116,27
2026-03-21,Gazole,2.25,9547,33,8665,256,1,164
2026-03-21,SP98,1.99,8110,2061,1137,254,113,12
2026-03-22,E10,1.99,7584,1539,4400,243,116,27
2026-03-22,Gazole,2.25,9547,35,8626,256,1,165
2026-03-22,SP98,1.99,8110,2055,1113,254,110,12
2026-03-23,E10,1.99,7586,1571,3777,243,117,22
2026-03-23,Gazole,2.25,9550,61,7533,256,1,154
2026-03-23,SP98,1.99,8111,2000,641,254,108,7
2026-03-24,E10,1.99,7586,1192,3773,243,75,68
2026-03-24,Gazole,2.25,9550,63,6017,256,0,147
2026-03-24,SP98,1.99,8111,1963,383,254,111,4
2026-03-25,E10,1.99,7589,1573,3415,243,115,27
2026-03-25,Gazole,2.25,9558,74,5763,256,0,151
2026-03-25,SP98,1.99,8115,1955,302,254,107,4
2026-03-26,E10,1.99,7593,850,4390,243,66,90
2026-03-26,Gazole,2.25,9563,85,5848,256,0,149
2026-03-26,SP98,1.99,8117,1967,324,254,106,7
2026-03-27,E10,1.99,7595,1323,4193,243,118,34
2026-03-27,Gazole,2.25,9565,71,6351,256,1,151
2026-03-27,SP98,1.99,8119,1967,309,254,106,7
2026-03-28,E10,1.99,7596,1459,4122,243,120,32
2026-03-28,Gazole,2.25,9565,78,6383,256,3,148
2026-03-28,SP98,1.99,8119,1966,299,254,105,6
2026-03-29,E10,1.99,7595,1463,4112,243,120,32
2026-03-29,Gazole,2.25,9564,77,6370,256,3,148
2026-03-29,SP98,1.99,8118,1966,290,254,105,6
2026-03-30,E10,1.99,7598,1485,3990,243,120,27
2026-03-30,Gazole,2.25,9566,70,5724,256,2,137
2026-03-30,SP98,1.99,8120,1959,230,254,105,3
2026-03-31,E10,1.99,7606,1719,3309,243,118,22
2026-03-31,Gazole,2.25,9572,70,4674,256,2,127
2026-03-31,SP98,1.99,8121,1937,170,254,105,2
2026-04-01,E10,1.99,7612,1650,2913,243,111,17
2026-04-01,Gazole,2.25,9580,61,3819,256,1,120
2026-04-01,SP98,1.99,8129,1913,121,254,105,2
2026-04-02,E10,1.99,7618,1499,2869,243,107,13
2026-04-02,Gazole,2.25,9586,71,3581,256,2,117
2026-04-02,SP98,1.99,8132,1896,92,254,105,1
2026-04-03,E10,1.99,7618,1502,2800,243,104,17
2026-04-03,Gazole,2.25,9588,44,3037,256,0,114
2026-04-03,SP98,1.99,8133,1887,70,254,105,1
2026-04-04,E10,1.99,7618,1569,2652,243,105,16
2026-04-04,Gazole,2.25,9586,33,2776,256,0,112
2026-04-04,SP98,1.99,8132,1885,71,254,105,1
2026-04-05,E10,1.99,7615,1577,2634,243,105,16
2026-04-05,Gazole,2.25,9586,33,2750,256,0,111
2026-04-05,SP98,1.99,8132,1887,70,254,105,1
2026-04-06,E10,1.99,7615,1578,2617,243,105,16
2026-04-06,Gazole,2.25,9585,30,2734,256,0,111
2026-04-06,SP98,1.99,8132,1887,70,254,105,1
2026-04-07,E10,1.99,7617,1584,2346,243,106,11
2026-04-07,Gazole,2.25,9588,93,2423,256,2,106
2026-04-07,SP98,1.99,8133,1885,63,254,106,1
2026-04-08,E10,1.99,7623,1598,1975,243,106,4
2026-04-08,Gazole,2.25,9591,1407,1013,256,71,36
2026-04-08,SP98,1.99,8136,1886,61,254,106,1
2026-04-09,E10,1.99,7624,1156,2671,243,81,34
2026-04-09,Gazole,2.25,9595,1336,1314,256,59,52
2026-04-09,SP98,1.99,8135,1894,84,254,106,2
2026-04-10,E10,1.99,7624,1228,3264,243,76,68
2026-04-10,Gazole,2.25,9597,1682,1617,256,85,32
2026-04-10,SP98,1.99,8136,1900,82,254,106,1
2026-04-11,E10,1.99,7625,1272,3395,243,86,63
2026-04-11,Gazole,2.25,9598,1526,1993,256,60,58
2026-04-11,SP98,1.99,8137,1907,85,254,106,2
2026-04-12,E10,1.99,7625,1273,3409,243,87,61
2026-04-12,Gazole,2.25,9598,1522,1989,256,59,58
2026-04-12,SP98,1.99,8136,1907,79,254,106,1
2026-04-13,E10,1.99,7627,1280,3597,243,85,64
2026-04-13,Gazole,2.25,9601,1574,1886,256,60,53
2026-04-13,SP98,1.99,8140,1898,63,254,105,1
2026-04-14,E10,1.99,7628,1361,3553,243,108,38
2026-04-14,Gazole,2.25,9604,1991,1487,256,92,21
2026-04-14,SP98,1.99,8142,1894,56,254,106,1
2026-04-15,E10,1.99,7630,1226,3801,243,72,84
2026-04-15,Gazole,2.25,9605,1455,2403,256,62,58
2026-04-15,SP98,1.99,8143,1894,54,254,106,1
2026-04-16,E10,1.99,7630,1221,3972,243,75,86
2026-04-16,Gazole,2.25,9604,1149,3494,256,61,79
2026-04-16,SP98,1.99,8143,1894,60,254,107,1
2026-04-17,E10,1.99,7632,1085,4376,243,73,93
2026-04-17,Gazole,2.25,9606,1072,4552,256,61,94
2026-04-17,SP98,1.99,8144,1887,87,254,106,3
2026-04-18,E10,1.99,7633,697,4856,243,70,106
2026-04-18,Gazole,2.25,9606,671,5291,256,5,170
2026-04-18,SP98,1.99,8144,1621,368,254,106,2
2026-04-19,E10,1.99,7633,682,4877,243,70,106
2026-04-19,Gazole,2.25,9606,658,5325,256,5,170
2026-04-19,SP98,1.99,8144,1614,374,254,106,2
2026-04-20,E10,1.99,7634,626,5048,243,70,115
2026-04-20,Gazole,2.25,9608,548,5937,256,5,188
2026-04-20,SP98,1.99,8144,1611,386,254,106,3
2026-04-21,E10,1.99,7635,957,4832,243,73,102
2026-04-21,Gazole,2.25,9609,515,6507,256,3,198
2026-04-21,SP98,1.99,8146,1898,169,254,106,5
2026-04-22,E10,1.99,7650,1154,4726,243,73,96
2026-04-22,Gazole,2.25,9622,565,6829,256,6,196
2026-04-22,SP98,1.99,8161,1919,194,254,107,5
2026-04-23,E10,1.99,7650,1274,4556,243,110,47
